Time,Temp,Humi,Noin,Wd,Ws,Ap,Rainfall,Noise,Ul,O2
2023/03/01 06:00:00.000,5.1,90,1064,0,0,871.3,0,42,0.04,20.9
2023/03/01 07:00:00.000,5,90,1154,179,0.1,871.9,0,41.6,0.04,20.9
2023/03/01 08:00:00.000,5,90,1490,0,0,872.5,0,42.2,0.04,20.9
2023/03/01 09:00:00.000,5.2,90,1544,0,0,873.1,0,41.8,0.05,20.9
2023/03/01 10:00:00.000,5.6,90,890,0,0,873.7,0,41.3,0.06,20.9
2023/03/01 11:00:00.000,5.5,90,1190,0,0,873.9,0,42.2,0.06,20.9
2023/03/01 12:00:00.000,5.9,90,1178,0,0,873.9,0,42,0.06,20.9
2023/03/01 13:00:00.000,6.1,90,1532,0,0,873.5,0,41.5,0.07,20.9
2023/03/01 14:00:00.000,6.3,90,1844,0,0,872.7,0,41.9,0.09,20.9
2023/03/01 15:00:00.000,6.3,90,1268,0,0,871.9,0,42,0.05,20.9
2023/03/01 16:00:00.000,6.2,90,1256,0,0,871.3,0,41.3,0.07,20.9
2023/03/01 17:00:00.000,6.4,90,968,0,0,870.7,0,41.9,0.06,20.9
2023/03/01 18:00:00.000,6.2,90,944,0,0,871.1,0,41.6,0.05,20.9
2023/03/01 19:00:00.000,6,90,860,0,0,871.7,0,41.6,0.04,20.9
2023/03/01 20:00:00.000,5.8,90,1034,0,0,872.1,0,41.3,0.04,20.9
2023/03/01 21:00:00.000,5.7,90,926,0,0,872.7,0,41.5,0.04,20.9
2023/03/01 22:00:00.000,5.6,90,944,0,0,873.3,0,42.3,0.04,20.9
2023/03/01 23:00:00.000,5.4,90,944,0,0,873.5,0,41.3,0.04,20.9
2023/03/02 00:00:00.000,5.3,90,950,301,0.1,873.5,0,41.5,0.04,20.9
2023/03/02 01:00:00.000,5.2,90,1154,0,0,873.3,0,41.9,0.04,20.9
2023/03/02 02:00:00.000,5,90,1310,159,0.2,872.9,0,41.6,0.04,20.9
2023/03/02 03:00:00.000,4.9,90,1064,0,0,872.3,0,41.6,0.04,20.9
2023/03/02 04:00:00.000,4.7,90,1082,0,0,871.9,0,41.6,0.04,20.9
2023/03/02 05:00:00.000,4.6,90,1562,0,0,871.3,0,41.3,0.04,20.9
2023/03/02 06:00:00.000,4.5,90,2090,0,0,871.7,0,42.3,0.04,20.9
2023/03/02 07:00:00.000,4.6,90,1346,168,0.2,871.7,0,41.6,0.04,20.9
2023/03/02 08:00:00.000,4.6,90,1448,0,0,872.1,0,41.9,0.04,20.9
2023/03/02 09:00:00.000,4.7,90,1148,0,0,872.5,0,42.3,0.04,20.9
2023/03/02 10:00:00.000,5,90,1202,0,0,872.5,0,41.8,0.08,20.9
2023/03/02 11:00:00.000,5.1,90,1016,0,0,872.3,0,41.9,0.05,20.9
2023/03/02 12:00:00.000,5.2,90,1292,0,0,871.3,0,41.9,0.07,20.9
2023/03/02 13:00:00.000,5.5,90,1484,0,0,870.1,0,41.2,0.1,20.9
2023/03/02 14:00:00.000,5.9,90,1718,0,0,868.9,0,41.5,0.07,20.9
2023/03/02 15:00:00.000,5.9,90,1610,0,0,867.9,0,41.9,0.06,20.9
2023/03/02 16:00:00.000,5.9,90,1268,0,0,867.5,0,41.6,0.05,20.9
2023/03/02 17:00:00.000,5.8,90,1898,0,0,867.7,0,41.8,0.05,20.9
2023/03/02 18:00:00.000,5.7,90,1766,0,0,868.1,0,42.4,0.04,20.9
2023/03/02 19:00:00.000,5.6,90,1364,0,0,869.3,0,42.1,0.04,20.9
2023/03/02 20:00:00.000,5.6,90,1394,0,0,870.3,0,41.5,0.04,20.9
2023/03/02 21:00:00.000,5.4,90,1664,0,0,871.5,0,42.3,0.04,20.9
2023/03/02 22:00:00.000,5.4,90,1580,0,0,872.5,0,42.5,0.04,20.9
2023/03/02 23:00:00.000,5.4,90,2066,0,0,873.3,0,42.6,0.04,20.9
2023/03/03 00:00:00.000,5.3,90,2852,0,0,873.7,0,41.7,0.04,20.9
2023/03/03 01:00:00.000,5.4,90,1292,0,0,873.9,0,42,0.04,20.9
2023/03/03 02:00:00.000,5.3,90,2720,0,0,873.9,0,41.8,0.04,20.9
2023/03/03 03:00:00.000,5.3,90,2528,0,0,873.5,0,41.8,0.04,20.9
2023/03/03 04:00:00.000,5.2,90,1268,0,0,873.1,0,41.4,0.04,20.9
2023/03/03 05:00:00.000,5.2,90,1862,0,0,872.7,0,41.7,0.04,20.9
2023/03/03 06:00:00.000,5.2,90,1118,0,0,873.1,0,41.8,0.04,20.9
2023/03/03 07:00:00.000,5.2,90,1100,0,0,873.5,0,41.6,0.04,20.9
2023/03/03 08:00:00.000,5.2,90,1538,0,0,873.9,0,41.7,0.05,20.9
2023/03/03 09:00:00.000,5.3,90,1046,0,0,874.5,0,41.5,0.06,20.9
2023/03/03 10:00:00.000,5.6,90,902,302,0.1,874.9,0,41.9,0.06,20.9
2023/03/03 11:00:00.000,6.3,90,1268,0,0,874.7,0,41.9,0.19,20.9
2023/03/03 12:00:00.000,9.1,90,1868,109,0.2,873.1,0,42.2,0.7,20.9
2023/03/03 13:00:00.000,11.1,80,2810,0,0,871.9,0,41.6,1.71,20.9
2023/03/03 14:00:00.000,12,68,2726,0,0,871.1,0,41.7,0.21,20.9
2023/03/03 15:00:00.000,11.4,68,2216,0,0,870.1,0,42.2,0.19,20.9
2023/03/03 16:00:00.000,12,70,2624,0,0,869.5,0,41.7,0.13,20.9
2023/03/03 17:00:00.000,11.7,71,2990,0,0,869.7,0,41.6,0.09,20.9
2023/03/03 18:00:00.000,11,79,2876,0,0,869.9,0,41.6,0.08,20.9
2023/03/03 19:00:00.000,9.8,80,2468,0,0,870.5,0,41.7,0.06,20.9
2023/03/03 20:00:00.000,8.6,83,2420,72,0.3,871.5,0,41.7,0.06,20.9
2023/03/03 21:00:00.000,8.6,83,2312,0,0,872.3,0,41.3,0.06,20.9
2023/03/03 22:00:00.000,8.3,83,2192,0,0,872.5,0,41.5,0.06,20.9
2023/03/03 23:00:00.000,8.2,84,2480,96,0.4,872.9,0,41.4,0.06,20.9
2023/03/04 00:00:00.000,8.2,86,2570,52,0.1,873.1,0,41.4,0.06,20.9
2023/03/04 01:00:00.000,7.6,88,2414,45,0.1,872.7,0,41.8,0.06,20.9
2023/03/04 02:00:00.000,7.7,88,2258,0,0,872.5,0,41.7,0.06,20.9
2023/03/04 03:00:00.000,7.6,89,2372,0,0,872.1,0,41.3,0.06,20.9
2023/03/04 04:00:00.000,7.7,88,2744,86,0.3,871.1,0,41.6,0.06,20.9
2023/03/04 05:00:00.000,7.6,87,2678,0,0,870.5,0,41.5,0.06,20.9
2023/03/04 06:00:00.000,7.3,87,2780,82,0.2,870.1,0,41.9,0.06,20.9
2023/03/04 07:00:00.000,6.6,89,2900,83,0.3,870.5,0,41.5,0.06,20.9
2023/03/04 08:00:00.000,6,90,2126,0,0,870.7,0,41.9,0.07,20.9
2023/03/04 09:00:00.000,7.1,89,2180,0,0,871.1,0,48.7,0.1,20.9
2023/03/04 10:00:00.000,8.8,81,2588,0,0,870.9,0,41.5,0.12,20.9
2023/03/04 11:00:00.000,9.5,81,1466,178,0.3,870.9,0,43.6,0.18,20.9
2023/03/04 12:00:00.000,10.9,76,1574,0,0,870.1,0,41.9,0.17,20.9
2023/03/04 13:00:00.000,12.5,70,1844,0,0,868.9,0,53.3,0.32,20.9
2023/03/04 14:00:00.000,14.1,65,1748,270,0.3,867.7,0,42.1,0.2,20.9
2023/03/04 15:00:00.000,14.8,63,1916,180,0.3,866.5,0,45.2,0.2,20.9
2023/03/04 16:00:00.000,16.6,60,1886,353,0.5,865.7,0,43.8,0.19,20.9
2023/03/04 17:00:00.000,13.9,68,2090,339,0.2,865.9,0,42.6,0.09,20.9
2023/03/04 18:00:00.000,12.7,70,1658,296,0.1,866.5,0,41.6,0.07,20.9
2023/03/04 19:00:00.000,11.7,75,1652,0,0,867.9,0,41.6,0.07,20.9
2023/03/04 20:00:00.000,10.8,83,1820,0,0,868.9,0,41.4,0.07,20.9
2023/03/04 21:00:00.000,10.5,81,1442,129,0.3,870.1,0,41.5,0.07,20.9
2023/03/04 22:00:00.000,10.2,82,1556,151,0.4,870.7,0,41.6,0.07,20.9
2023/03/04 23:00:00.000,9.8,87,1562,0,0,871.3,0,41.3,0.07,20.9
2023/03/05 00:00:00.000,9.2,90,1652,0,0,871.5,0,41.1,0.04,20.9
2023/03/05 01:00:00.000,8.8,90,1484,0,0,871.3,0,41.5,0.04,20.9
2023/03/05 02:00:00.000,8.6,90,1550,0,0,870.7,0,41.8,0.04,20.9
2023/03/05 03:00:00.000,8.6,90,1370,0,0,870.1,0,41.5,0.04,20.9
2023/03/05 04:00:00.000,8.5,90,1328,0,0,869.5,0,41.5,0.04,20.9
2023/03/05 05:00:00.000,8.4,90,1280,0,0,869.3,0,41.8,0.04,20.9
2023/03/05 06:00:00.000,8.2,90,1130,0,0,869.1,0,41.5,0.04,20.9
2023/03/05 07:00:00.000,8.1,90,1004,0,0,869.3,0,41.6,0.04,20.9
2023/03/05 08:00:00.000,8.1,90,1160,0,0,869.3,0,41.1,0.04,20.9
2023/03/05 09:00:00.000,8.4,90,1196,0,0,869.7,0,42.3,0.06,20.9
2023/03/05 10:00:00.000,8.8,90,1178,0,0,869.7,0,41.4,0.09,20.9
2023/03/05 11:00:00.000,10.4,90,1304,0,0,869.1,0,41.7,0.26,20.9
2023/03/05 12:00:00.000,12.9,78,1430,187,0.2,867.5,0,41.4,0.3,20.9
2023/03/05 13:00:00.000,15.5,69,1802,83,0.4,865.5,0,41.3,0.85,20.9
2023/03/05 14:00:00.000,17.6,62,1880,0,0,863.9,0,44.8,0.36,20.9
2023/03/05 15:00:00.000,19.7,56,1826,100,0.3,862.5,0.6,42.9,0.45,20.9
2023/03/05 16:00:00.000,21.1,51,1598,255,0.3,861.3,0.2,67.5,0.26,20.9
2023/03/05 17:00:00.000,20,54,1706,118,0.3,861.1,0.2,41.4,0.13,20.9
2023/03/05 18:00:00.000,16,64,1886,205,0.4,861.9,0.2,42,0.09,20.9
2023/03/05 19:00:00.000,13.9,71,1256,152,0.3,863.3,0,41.3,0.07,20.9
2023/03/05 20:00:00.000,13.1,77,1364,0,0,864.1,0,42.1,0.07,20.9
2023/03/05 21:00:00.000,12.6,79,1814,72,0.2,864.7,0,41.5,0.07,20.9
2023/03/05 22:00:00.000,11.9,83,1538,0,0,865.3,0,41.3,0.07,20.9
2023/03/05 23:00:00.000,11.6,85,1646,0,0,865.3,0,41.4,0.07,20.9
2023/03/06 00:00:00.000,11.4,85,1496,0,0,865.3,0,41.4,0.07,20.9
2023/03/06 01:00:00.000,11.2,86,1640,0,0,865.3,0,41.2,0.07,20.9
2023/03/06 02:00:00.000,11,87,1592,66,0.2,865.1,0,41.3,0.07,20.9
2023/03/06 03:00:00.000,10.8,88,1712,0,0,864.9,0,41.4,0.07,20.9
2023/03/06 04:00:00.000,10.6,89,1832,0,0,864.7,0,41.2,0.07,20.9
2023/03/06 05:00:00.000,10.5,89,1754,0,0,864.5,0,41.3,0.07,20.9
2023/03/06 06:00:00.000,10.3,90,1496,0,0,864.7,0,41.8,0.06,20.9
2023/03/06 07:00:00.000,9.7,90,1448,0,0,865.3,0,41.5,0.04,20.9
2023/03/06 08:00:00.000,9.6,90,1208,0,0,865.5,0,41.9,0.04,20.9
2023/03/06 09:00:00.000,9.6,90,1058,0,0,866.1,0,41.4,0.04,20.9
2023/03/06 10:00:00.000,10,90,998,0,0,866.5,0,45.2,0.08,20.9
2023/03/06 11:00:00.000,10.1,90,974,0,0,866.5,0,41.6,0.06,20.9
2023/03/06 12:00:00.000,10.3,90,1184,0,0,866.5,0,41.6,0.07,20.9
2023/03/06 13:00:00.000,10.9,88,1028,130,0.1,865.5,0,41.9,0.09,20.9
2023/03/06 14:00:00.000,11.7,85,1190,336,0.1,864.7,0,41.3,0.11,20.9
2023/03/06 15:00:00.000,12.4,81,1508,0,0,863.9,0,41.5,0.14,20.9
2023/03/06 16:00:00.000,13,78,1268,0,0,863.3,0,42.2,0.12,20.9
2023/03/06 17:00:00.000,12.8,79,998,0,0,863.1,0,42.9,0.08,20.9
2023/03/06 18:00:00.000,12.1,82,1412,0,0,863.3,0,41.8,0.07,20.9
2023/03/06 19:00:00.000,11.6,84,1550,0,0,864.1,0,41.1,0.07,20.9
2023/03/06 20:00:00.000,11.2,86,1406,0,0,864.9,0,41.1,0.07,20.9
2023/03/06 21:00:00.000,11,86,1508,63,0.2,865.9,0,41.3,0.07,20.9
2023/03/06 22:00:00.000,10.7,88,1526,0,0,866.3,0,41,0.07,20.9
2023/03/06 23:00:00.000,10.4,90,1442,0,0,866.5,0,41.5,0.07,20.9
2023/03/07 00:00:00.000,10.3,90,1370,72,0.3,866.3,0,42,0.06,20.9
2023/03/07 01:00:00.000,10.1,90,1700,49,0.1,865.9,0,41.6,0.05,20.9
2023/03/07 02:00:00.000,10.2,90,1436,53,0.1,865.7,0,41.7,0.06,20.9
2023/03/07 03:00:00.000,10.2,90,1352,0,0,865.5,0,41.8,0.07,20.9
2023/03/07 04:00:00.000,10,90,1778,0,0,865.3,0,41.2,0.06,20.9
2023/03/07 05:00:00.000,9.8,90,1526,0,0,864.9,0,41.2,0.06,20.9
2023/03/07 06:00:00.000,9.7,90,1802,0,0,864.9,0,41.6,0.06,20.9
2023/03/07 07:00:00.000,9.6,90,1430,0,0,864.9,0,41.3,0.06,20.9
2023/03/07 08:00:00.000,9.6,90,1598,0,0,865.7,0,42,0.06,20.9
2023/03/07 09:00:00.000,9.6,90,1334,0,0,866.1,0,42.6,0.07,20.9
2023/03/07 10:00:00.000,10.2,90,1490,0,0,866.3,0,41.6,0.1,20.9
2023/03/07 11:00:00.000,11.1,89,1166,273,0.3,865.9,0,41.7,0.13,20.9
2023/03/07 12:00:00.000,12,86,1244,0,0,865.1,0,41.2,0.2,20.9
2023/03/07 13:00:00.000,13.2,76,1514,0,0,863.9,0,41.4,0.2,20.9
2023/03/07 14:00:00.000,15.5,69,1496,148,0.6,862.1,0,41.9,0.23,20.9
2023/03/07 15:00:00.000,17.6,63,1544,35,0.3,861.3,0.1,42.7,0.34,20.9
2023/03/07 16:00:00.000,16.3,64,1490,89,0.3,860.5,0,48.4,0.11,20.9
2023/03/07 17:00:00.000,15.3,69,1562,107,0.2,860.7,0,45.5,0.09,20.9
2023/03/07 18:00:00.000,13.1,77,1352,180,0.4,861.5,0,42.1,0.07,20.9
2023/03/07 19:00:00.000,12.2,80,1178,179,0.2,862.7,0,41.2,0.07,20.9
2023/03/07 20:00:00.000,11.7,83,1736,0,0,863.9,0,41.5,0.07,20.9
2023/03/07 21:00:00.000,11.3,85,1880,0,0,865.3,0,41.4,0.06,20.9
2023/03/07 22:00:00.000,10.8,89,1664,0,0,866.3,0,41.2,0.04,20.9
2023/03/07 23:00:00.000,10.4,90,1592,0,0,867.3,0,41.1,0.04,20.9
